CONSTITUENT_ID	AGE	GENDER	MARRIED	STATE	COUNT(F.FAMILY_ID)	COUNT(E.EVENT_ATTENDEE_ID)	COUNT(V.VOLUNTEER_ID)	sum(T.AMOUNT)
1406133	79	Female	1	Arizona	0	0	0	NULL
1406142	65	Male	1	Illinois	0	0	0	NULL
1406288	52	Female	0	Illinois	0	0	0	NULL
1406462	54	Female	0	Oregon	0	0	0	NULL
1406463	53	Female	0	Illinois	0	0	0	NULL
1410916	56	Female	0	Illinois	0	0	0	NULL
1410944	69	Female	0	Illinois	0	0	0	NULL
1411154	63	Male	1	Illinois	0	0	0	NULL
1411255	67	Male	0	Kentucky	0	0	0	NULL
1411283	56	Female	0	Washington	0	0	0	NULL
1411346	61	Female	0	Illinois	0	1	0	NULL
1411406	72	Female	0	Illinois	0	0	0	NULL
1411528	52	Female	0	Illinois	0	0	0	NULL
1412448	62	Female	1	California	0	0	0	NULL
1412458	65	Female	1	Minnesota	0	0	0	NULL
1412460	69	Male	1	Illinois	0	0	0	NULL
1412537	73	Female	0	Tennessee	0	0	0	NULL
1412541	67	Female	0	Illinois	0	2	0	NULL
1412724	63	Female	1	Illinois	0	0	0	NULL
1412778	63	Male	0	Illinois	0	0	0	NULL
1414502	38	Female	0	Illinois	0	0	0	NULL
1414735	58	Male	0	Illinois	0	0	2	350
1414791	65	Female	1	Illinois	0	4	4	40
1414961	68	Female	1	Illinois	0	8	0	425
1414965	66	Female	0	Illinois	0	0	0	NULL
1416142	57	Female	1	North Carolina	0	0	0	NULL
1416340	63	Male	0	Illinois	0	0	0	NULL
1416353	53	Female	0	Illinois	0	0	0	NULL
1416511	40	Male	0	Illinois	0	0	0	NULL
1416616	58	Female	0	Illinois	0	0	0	NULL
1416664	61	Male	1	Illinois	0	0	0	30
1416747	41	Female	1	Illinois	0	3	3	NULL
1416915	65	Female	1	Illinois	4	0	4	195
1417017	57	Female	0	New Jersey	0	2	0	NULL
1417369	50	Female	0	Minnesota	0	0	0	NULL
1417409	65	Female	0	North Carolina	0	0	0	NULL
1417441	53	Female	1	Illinois	0	1	0	NULL
1417761	57	Male	0	Illinois	0	2	0	NULL
1417996	48	Female	0	Wisconsin	0	0	0	NULL
1418661	72	Female	1	Mississippi	0	2	2	NULL
1418969	76	Male	1	Kansas	0	315	0	1369964.0692749023
1418994	73	Female	1	New Jersey	0	2	0	NULL
1419106	55	Female	0	Illinois	25	25	0	NULL
1419162	74	Female	1	Arizona	0	0	0	30
1419310	63	Female	1	Kentucky	0	3	0	75
1419321	64	Female	0	Illinois	0	0	0	NULL
1419339	46	Female	0	Illinois	0	0	0	NULL
1419395	69	Female	1	Illinois	7104	7104	7104	2499720
1420122	67	Female	0	Illinois	0	0	1	NULL
1420140	64	Female	0	Illinois	0	0	1	NULL
1420462	51	Female	0	Missouri	0	0	0	NULL
1420463	50	Female	0	North Carolina	0	0	0	NULL
1420846	60	Female	0	No State	0	0	0	NULL
1420984	0	Female	0	No State	0	0	0	NULL
1421181	42	Female	0	Texas	0	0	0	NULL
1421196	45	Female	0	Kansas	0	0	1	NULL
1421206	85	Female	1	Illinois	14	14	0	310
1422065	63	Male	0	Illinois	0	0	0	NULL
1422204	64	Male	0	Illinois	0	0	0	NULL
1423279	44	Female	0	Illinois	0	0	0	NULL
1423405	47	Female	0	Illinois	0	0	0	NULL
1423482	57	Female	0	Illinois	0	0	0	NULL
1423515	44	Female	1	Illinois	0	0	0	NULL
1423523	42	Female	1	Illinois	0	0	1	NULL
1423546	55	Male	0	Illinois	1	0	1	NULL
1423626	45	Female	0	Illinois	0	0	0	NULL
1423708	50	Female	1	Illinois	0	0	1	NULL
1423797	40	Female	1	Illinois	0	0	0	NULL
1423842	44	Female	1	Illinois	0	0	0	NULL
1423874	46	Female	0	Indiana	0	0	0	NULL
1423918	47	Female	0	Illinois	0	1	0	NULL
1423956	52	Female	1	Illinois	0	0	0	NULL
1423965	56	Female	0	Iowa	0	0	0	NULL
1423974	42	Female	1	Illinois	0	0	0	125
1423975	68	Female	0	Illinois	0	1	1	NULL
1424018	66	Female	0	Illinois	0	0	0	NULL
1424083	61	Male	0	Illinois	0	0	0	NULL
1424101	39	Female	0	Illinois	0	0	0	NULL
1424105	44	Female	0	North Carolina	0	0	0	NULL
1424177	46	Female	0	Illinois	0	0	0	NULL
1424259	61	Male	1	Illinois	0	3	0	1200
1425607	42	Female	1	Maine	0	0	0	NULL
1425621	69	Female	0	Illinois	0	0	0	NULL
1425628	52	Female	0	Florida	0	0	0	NULL
1425858	63	Male	0	Illinois	0	0	0	NULL
1425972	45	Female	1	Illinois	0	0	0	NULL
1426034	54	Female	1	Illinois	0	0	0	350
1426143	60	Female	0	Oregon	0	0	0	NULL
1426191	51	Female	0	North Carolina	0	0	0	NULL
1426194	74	Male	0	Georgia	0	0	0	NULL
1426208	51	Female	0	Illinois	0	0	0	NULL
1426238	59	Female	1	Illinois	0	0	1	50
1426478	56	Female	0	New York	0	0	0	2945
1426570	44	Male	0	Illinois	0	0	0	NULL
1426577	47	Female	0	Illinois	0	0	0	NULL
1426579	47	Female	0	Illinois	0	0	0	NULL
1427432	56	Male	0	Arizona	0	0	0	NULL
1427436	51	Female	0	California	0	0	0	NULL
1427452	53	Female	1	North Carolina	0	0	0	NULL
1427491	50	Female	0	Illinois	0	0	0	NULL
1427532	57	Male	1	Illinois	1	1	1	NULL
1427540	52	Female	0	Illinois	0	3	0	NULL
1427541	69	Female	0	Illinois	0	0	0	NULL
1427583	64	Female	0	Iowa	0	0	0	NULL
1427676	52	Female	1	Illinois	0	1	0	NULL
1427689	61	Female	0	Illinois	0	0	0	NULL
1427753	49	Female	0	Illinois	0	2	0	NULL
1428039	96	Female	0	Georgia	0	0	0	220
1428042	49	Male	0	California	0	1	0	NULL
1429133	53	Female	1	Illinois	1	0	0	NULL
1429284	50	Female	0	Illinois	0	0	0	NULL
1429348	52	Female	0	Illinois	0	0	0	NULL
1431540	49	Female	1	Illinois	0	0	1	NULL
1431584	63	Male	0	No State	0	0	0	NULL
1431595	51	Female	0	California	0	0	0	NULL
1431695	49	Female	0	Arizona	0	0	0	NULL
1431696	49	Male	0	Illinois	0	0	0	65
1431768	57	Female	0	Texas	0	0	0	NULL
1431843	49	Female	0	Florida	0	0	0	NULL
1432382	70	Male	1	No State	0	1	0	NULL
1438953	51	Male	0	Illinois	0	0	0	NULL
1439402	48	Female	0	Illinois	0	1	0	NULL
1439425	52	Male	0	Indiana	0	0	0	NULL
1439464	48	Female	0	Illinois	0	0	0	NULL
1439521	46	Female	0	Colorado	0	1	0	NULL
1439661	84	Male	1	Texas	0	0	0	NULL
1439961	0	Female	1	California	0	0	0	NULL
1440165	72	Female	0	No State	0	0	0	NULL
1440902	52	Female	1	Illinois	0	0	0	NULL
1441928	66	Female	1	Illinois	327	327	0	65400
1442365	0	Female	0	Minnesota	0	0	0	NULL
1442455	44	Female	1	Illinois	0	2	0	NULL
1442981	62	Female	1	Illinois	1	1	1	NULL
1443901	55	Female	1	Washington	0	0	0	NULL
1443935	52	Female	0	Illinois	0	0	1	NULL
1443982	52	Female	0	Illinois	0	0	0	NULL
1443988	50	Female	0	Illinois	0	0	0	NULL
1444106	52	Male	1	Illinois	0	0	0	NULL
1444146	47	Female	0	Illinois	0	0	0	NULL
1444186	61	Female	0	Illinois	0	2	2	NULL
1444347	73	Female	1	Indiana	10	10	10	190
1444426	57	Male	1	Illinois	0	1	1	NULL
1444475	73	Female	1	Illinois	532	532	0	70300
1444498	59	Female	1	Idaho	0	11	11	1050
1444577	58	Male	1	Illinois	0	0	14	1385
1444622	54	Female	0	Illinois	32	32	32	1900
1444703	61	Female	0	Illinois	0	0	0	NULL
1444761	47	Male	1	Illinois	0	1	0	NULL
1444827	61	Male	0	Illinois	0	4	0	NULL
1444859	49	Female	1	Illinois	0	48	0	4800
1444860	46	Male	1	South Dakota	0	2	0	NULL
1444998	54	Male	1	Illinois	0	6	6	NULL
1445208	60	Female	1	Wisconsin	0	272	272	1428000
1445258	53	Female	0	Illinois	0	3	0	130
1445549	56	Female	1	Missouri	0	0	0	NULL
1445597	68	Male	0	Indiana	0	0	0	NULL
1445750	60	Male	0	Washington	0	0	0	NULL
1445840	52	Female	1	North Carolina	0	0	0	NULL
1445841	53	Female	0	South Carolina	0	0	0	NULL
1445842	63	Female	0	North Carolina	0	0	1	NULL
1446527	62	Male	0	Illinois	0	1	0	NULL
1446579	53	Female	0	Illinois	0	0	0	25
1446673	74	Female	0	Florida	0	2	0	NULL
1446765	60	Female	0	Illinois	0	1	1	NULL
1446804	66	Male	1	Michigan	0	17	0	15740
1446926	63	Female	1	Illinois	0	1	1	NULL
1447484	44	Female	1	Illinois	0	0	0	NULL
1447578	69	Female	1	Illinois	0	3	0	225
1448959	58	Male	0	Illinois	0	0	0	NULL
1449070	49	Female	0	Illinois	0	0	0	NULL
1449071	46	Female	0	Illinois	0	0	0	NULL
1449096	55	Female	0	Illinois	0	0	0	NULL
1449106	69	Female	0	Illinois	0	0	0	NULL
1449348	46	Female	0	Illinois	0	0	0	NULL
1449545	84	Male	1	Illinois	600	600	600	180000
1449709	45	Female	0	Illinois	0	0	0	NULL
1449861	72	Male	1	Florida	0	0	0	NULL
1449934	59	Male	1	South Carolina	0	0	12	1750
1449949	70	Female	0	New Jersey	0	0	0	875
1450074	48	Female	1	Illinois	0	2	0	NULL
1450085	46	Female	0	Illinois	0	0	0	NULL
1450086	47	Female	0	Illinois	0	0	0	NULL
1450118	81	Female	1	Illinois	0	0	0	NULL
1450123	68	Female	0	Illinois	0	0	0	NULL
1450211	61	Female	0	Illinois	0	0	0	NULL
1450345	54	Female	1	Armed Forces Europe/Canada/Middle East/Africa	0	0	0	NULL
1450676	56	Female	0	Illinois	0	0	0	NULL
1450729	50	Female	0	Illinois	0	0	0	NULL
1450733	60	Female	1	Illinois	2	0	0	NULL
1450803	61	Male	0	Illinois	0	0	0	NULL
1450806	63	Female	0	Illinois	0	0	0	NULL
1450831	49	Female	1	Illinois	0	0	0	NULL
1450906	53	Female	0	Illinois	0	0	0	NULL
1450916	53	Female	0	Illinois	0	0	0	NULL
1451126	84	Female	1	New Mexico	0	0	0	NULL
1451290	70	Female	1	Washington	0	0	0	NULL
1451348	43	Female	0	North Carolina	0	0	0	NULL
1451488	69	Female	1	Michigan	1690	1690	0	396500
1451554	54	Male	0	Missouri	0	0	0	175
1451555	79	Female	0	Illinois	0	0	0	55
1451575	80	Female	1	Michigan	0	0	0	200
1451576	71	Female	0	Illinois	0	0	0	100
1451579	73	Female	1	Washington	0	0	0	100
1451713	71	Female	0	Colorado	0	0	0	200
1451795	99	Female	1	Colorado	12	0	0	415
1451823	45	Female	1	North Carolina	0	0	0	700
1451857	72	Female	0	Maryland	0	0	0	465
1451977	0	Female	1	Kentucky	0	0	0	NULL
1452153	70	Male	1	New Jersey	0	0	0	45
1452179	61	Female	0	Maryland	0	0	6	110
1452229	61	Male	0	Minnesota	0	0	0	NULL
1453404	67	Female	1	Texas	0	0	0	20
1453507	52	Female	0	Tennessee	0	0	0	NULL
1453519	63	Female	0	North Carolina	0	0	0	80
1453562	59	Female	1	Florida	0	0	0	1900
1453644	68	Female	1	Illinois	0	0	0	NULL
1453712	76	Female	1	Illinois	0	0	0	NULL
1453760	91	Female	1	No State	480	480	0	25500
1453785	66	Male	1	Iowa	0	0	0	750
1453983	64	Female	1	Virginia	0	0	0	535
1454015	67	Female	0	Florida	0	0	0	NULL
1454122	69	Female	0	Illinois	0	0	0	NULL
1454233	48	Female	0	Illinois	0	0	0	NULL
1454509	52	Female	0	Georgia	0	0	0	NULL
1455088	48	Male	1	Illinois	0	0	0	NULL
1455238	51	Female	0	Illinois	0	0	0	NULL
1455367	75	Female	0	Illinois	1	0	0	NULL
1455370	48	Female	0	Indiana	0	0	0	NULL
1455382	51	Female	0	Georgia	0	0	0	NULL
1455390	50	Female	0	Missouri	0	0	0	NULL
1455397	48	Female	0	Indiana	0	3	3	NULL
1455409	61	Male	0	Florida	0	0	0	NULL
1455413	58	Female	0	Tennessee	0	0	0	NULL
1455471	53	Female	0	Wisconsin	0	0	0	NULL
1455548	50	Male	0	Illinois	0	0	1	NULL
1455592	46	Female	1	Illinois	0	0	0	NULL
1455685	75	Male	0	Wisconsin	0	0	0	NULL
1455692	60	Male	1	Illinois	0	1	0	NULL
1455780	42	Female	1	Illinois	0	1	0	NULL
1455909	65	Female	0	Illinois	0	0	0	NULL
1455924	43	Female	0	Illinois	0	0	0	NULL
1456233	44	Female	0	Illinois	0	0	0	NULL
1456878	55	Female	1	Illinois	0	0	0	NULL
1456891	51	Female	0	Illinois	0	0	0	NULL
1456986	47	Female	1	No State	0	0	0	NULL
1456987	46	Female	0	Illinois	0	0	0	NULL
1458067	70	Female	0	California	0	0	0	10
1458115	64	Female	1	Vermont	0	0	0	580
1458180	66	Female	1	Illinois	0	0	0	45
1458225	58	Female	0	Massachusetts	0	0	0	250
1458238	77	Female	1	Illinois	0	6	6	NULL
1458304	66	Female	1	Kentucky	0	4	0	110
1458317	79	Female	0	Illinois	0	0	0	465
1458359	60	Female	0	Maryland	0	0	0	NULL
1458375	64	Female	1	Illinois	10	10	0	290
1458376	60	Male	1	Florida	0	0	0	65
1458389	98	Female	1	Arizona	0	0	0	1150
1458650	89	Male	0	No State	0	0	0	410
1458717	73	Male	1	Colorado	0	0	0	650
1458728	59	Female	1	Rhode Island	0	0	0	50
1458845	75	Male	1	Florida	0	0	0	660
1458849	73	Female	0	Virginia	0	0	0	100
1458859	60	Female	1	New York	0	0	0	150
1459179	71	Male	1	Idaho	0	0	0	145
1460292	87	Female	1	Texas	0	0	0	295
1460432	62	Female	1	Massachusetts	0	0	0	NULL
1460502	77	Female	1	California	0	0	0	NULL
1460570	71	Female	1	Illinois	0	50	50	8200
1460721	74	Female	1	Illinois	0	0	0	325
1460759	66	Female	1	New Mexico	0	0	0	390
1460771	92	Female	1	No State	0	0	0	180
1460985	70	Female	1	Maryland	0	0	0	NULL
1461056	57	Male	0	Kentucky	0	0	0	25
1461105	65	Male	1	Georgia	0	0	0	50
1461135	67	Female	0	Virginia	0	0	0	50
1461365	46	Female	1	Illinois	0	52	0	1560
1461371	63	Female	0	Illinois	0	0	0	NULL
1461425	59	Female	1	Florida	0	0	0	575
1462214	48	Female	0	Illinois	0	0	0	NULL
1462650	71	Female	1	Illinois	0	16	0	2800
1462690	53	Female	1	Texas	0	0	0	185
1462785	58	Female	1	Nevada	0	2	0	50
1462816	70	Male	1	No State	0	0	0	400
1462819	84	Female	0	No State	0	0	0	50
1462848	58	Female	1	Illinois	3	3	3	300
1462911	92	Female	1	Washington	0	260	260	36000
1463057	80	Female	1	Illinois	0	66	0	3210
1463100	63	Male	1	No State	0	0	0	50
1463482	62	Female	1	Illinois	12	12	0	400
1463569	75	Female	0	New Jersey	0	0	0	25
1464908	58	Female	1	California	0	0	4	450
1464915	59	Female	1	No State	0	0	0	195
1465410	71	Female	0	Illinois	0	44	0	1600
1465447	42	Female	1	Illinois	0	0	0	15
1465741	42	Female	1	Illinois	0	0	0	365
1465869	53	Female	1	Illinois	0	9	0	1850
1467209	71	Male	1	Illinois	0	88	0	5225
1467259	73	Female	0	Illinois	0	0	0	5
1467361	55	Female	0	Minnesota	0	0	0	25
1467677	64	Male	1	Wisconsin	0	0	0	60
1467823	49	Female	1	Illinois	0	40	0	2900
1467828	56	Female	1	Wisconsin	0	0	0	20
1468119	45	Female	0	Illinois	0	0	0	15
1468290	59	Female	1	Nebraska	0	0	0	115
1469785	80	Female	1	Illinois	0	0	12	305
1469946	55	Female	1	Tennessee	0	0	0	475
1469962	50	Female	0	Illinois	0	0	2	400
1470020	60	Female	1	Illinois	20	20	0	700
1470199	63	Female	1	Illinois	9	0	0	935
1470341	45	Female	0	Virginia	0	0	0	75
1470633	81	Female	0	Illinois	0	168	0	4340
1470634	67	Female	1	Illinois	13	0	0	395
1470669	59	Female	1	Mississippi	0	0	0	50
1470732	51	Female	0	Illinois	0	0	0	25
1471249	65	Female	0	Indiana	0	10	0	490
1472167	55	Female	1	Wisconsin	0	0	0	75
1472298	60	Female	1	Illinois	0	0	0	45
1472410	64	Male	1	Illinois	0	6	6	975
1472477	65	Female	1	Illinois	0	4	0	310
1472922	74	Female	1	Illinois	0	12	0	1600
1474114	62	Female	1	Florida	0	0	0	40
1474318	69	Female	1	Virginia	0	0	0	775
1474402	56	Female	0	Illinois	0	0	0	1350
1474587	57	Female	1	Georgia	0	0	0	25
1474634	58	Female	1	Wisconsin	0	0	0	65
1474716	73	Female	1	Ohio	0	0	0	25
1474797	63	Female	1	Michigan	0	0	0	215
1474854	64	Female	1	Illinois	0	176	0	26000
1475095	66	Male	0	Illinois	0	152	152	8760
1475190	51	Female	0	Illinois	0	0	0	225
1475603	49	Female	0	Illinois	0	0	0	50
1476502	42	Female	0	Illinois	0	0	0	30
1476714	46	Female	1	Colorado	0	0	0	800
1476730	67	Male	1	Illinois	12	0	0	270
1476832	58	Male	0	Illinois	0	80	80	5320
1477096	62	Male	1	Illinois	0	24	0	2120
1477105	62	Female	1	Illinois	0	0	10	325
1477123	50	Female	1	Illinois	2	0	0	150
1477240	50	Male	1	Illinois	0	4	0	350
1477449	54	Female	1	Florida	0	0	0	40
1478772	60	Female	1	Nebraska	0	0	0	55
1478993	72	Female	1	Florida	0	4	0	700
1479006	65	Female	0	Illinois	0	2	0	200
1479033	52	Female	1	Illinois	0	5	5	345
1479344	49	Female	1	Illinois	0	0	0	185
1479605	74	Female	1	No State	0	0	0	250
1479641	62	Male	1	Nevada	0	0	0	40
1479750	66	Female	1	Illinois	4	0	0	160
1480919	69	Female	1	Illinois	0	0	0	250
1481000	53	Female	1	Illinois	0	14	0	460
1481068	66	Female	1	Illinois	0	0	0	20
1481088	68	Male	1	Illinois	0	0	0	1055
1481099	65	Female	1	North Carolina	0	0	0	9889.1103515625
1481211	59	Female	1	Illinois	0	0	0	20
1481451	54	Female	1	Illinois	0	0	0	175
1481484	52	Female	1	Georgia	0	0	0	385
1481511	56	Female	1	Illinois	102	102	0	1890
1481933	52	Female	1	Illinois	3	0	0	110
1481944	58	Female	0	Arizona	0	24	0	5680
1482011	76	Female	1	California	0	0	0	91.25
1483241	69	Male	1	Illinois	0	0	0	90
1483275	68	Male	1	California	0	0	0	200
1483503	59	Female	0	Illinois	0	0	0	75
1483635	61	Female	1	Illinois	0	0	0	155
1483718	68	Male	1	Illinois	0	0	0	600
1483850	60	Female	1	Illinois	0	0	1	25
1484027	70	Female	1	Illinois	0	0	14	1325
1484055	42	Male	1	Wisconsin	0	0	0	50
1484124	68	Male	1	Illinois	0	0	0	10
1484196	59	Female	1	Illinois	0	0	0	51
1484328	49	Female	1	Illinois	0	0	4	75
1485564	52	Female	1	Illinois	0	0	0	150
1485772	63	Female	1	Illinois	0	21	21	665
1485857	69	Female	1	Illinois	0	0	0	320
1485957	46	Female	1	Illinois	0	0	0	25
1486547	80	Female	1	Illinois	1	0	0	10
1488053	59	Female	1	Illinois	0	0	4	625
1488090	48	Female	1	Illinois	0	4	4	550
1488191	66	Male	1	Illinois	0	5	0	175
1488434	52	Female	1	Georgia	0	0	0	25
1488484	47	Female	1	Illinois	0	18	0	410
1488600	71	Male	0	Illinois	0	0	0	2010
1488677	60	Male	1	Illinois	14	0	0	330
1490063	60	Female	1	Illinois	30	30	0	1440
1490133	62	Female	0	Illinois	0	0	0	70
1490264	66	Female	1	Wisconsin	0	0	0	760
1490359	58	Female	1	Illinois	0	3	3	125
1490396	56	Female	1	Illinois	0	0	0	75
1490620	71	Male	0	Washington	0	0	0	100
1490687	52	Male	1	Illinois	0	0	0	50
1490689	48	Female	1	Illinois	0	22	0	960
1490814	56	Female	1	Arizona	0	0	0	80
1490918	84	Female	1	Illinois	0	144	0	17000
1492460	50	Female	1	Virginia	0	2	0	200
1492637	75	Female	1	Indiana	0	0	0	585
1492652	73	Female	0	Illinois	0	0	0	200
1492797	75	Female	0	Illinois	0	17	0	1085
1492885	59	Female	0	Illinois	0	0	0	250
1493033	63	Female	1	Illinois	0	0	0	100
1493254	62	Female	0	California	0	0	0	60
1493426	61	Male	1	Colorado	0	0	0	200
1493453	70	Male	1	Illinois	0	0	11	265
1494747	70	Female	0	South Carolina	0	0	0	1165
1494840	68	Female	1	Illinois	18	0	0	685
1494951	74	Female	1	Illinois	0	55	0	1375
1494968	69	Female	1	Indiana	0	114	0	10200
1495003	58	Female	1	Illinois	0	0	0	60
1495051	39	Female	1	Illinois	0	0	0	30
1495079	67	Male	1	Washington	0	0	0	30
1495164	65	Male	0	Illinois	0	0	0	2260
1495213	66	Female	1	Illinois	0	0	0	25
1495488	71	Male	1	North Carolina	0	0	0	125
1495629	63	Female	1	Illinois	14	0	0	485
1497139	72	Female	0	Arizona	0	0	0	625
1497315	75	Female	0	No State	0	0	0	25
1497714	65	Male	1	Nevada	0	2	0	50
1497797	69	Male	0	Illinois	0	0	0	75
1497810	62	Female	0	Colorado	0	0	0	10
1499174	65	Female	1	Illinois	0	0	0	65
1499232	67	Female	0	Missouri	0	1	0	15
1499402	49	Female	0	Illinois	0	0	0	110
1499408	50	Female	0	Illinois	0	216	216	4320
1499560	53	Female	0	Illinois	0	0	0	75
1499657	65	Female	1	Illinois	0	0	0	325
1499661	67	Female	1	Illinois	0	0	0	25
1499716	66	Male	1	Virginia	0	0	0	50
1499756	61	Male	1	Illinois	0	1	0	15
1499783	63	Female	0	Illinois	0	0	0	25
1499861	64	Female	0	Illinois	0	0	0	20
1500010	55	Female	1	Washington	0	0	0	5
1500022	52	Female	0	Illinois	0	0	0	20
1500109	64	Female	1	Illinois	0	2	0	210
1500115	62	Female	1	Illinois	0	0	0	10
1501478	79	Female	0	No State	0	3	0	300
1501669	71	Female	1	California	0	0	0	1300
1501710	73	Female	1	Florida	0	0	0	40
1501823	37	Male	0	Pennsylvania	0	0	0	1000
1502038	56	Female	1	Illinois	10	0	10	250
1502256	85	Female	1	Illinois	20	20	0	500
1502327	54	Female	0	Kansas	0	0	0	40
1502497	84	Female	0	No State	0	0	0	200
1503865	45	Female	1	Illinois	0	0	0	75
1503875	52	Male	1	No State	0	0	0	100
1504095	62	Female	1	Illinois	3	3	3	90
1504099	66	Female	1	Illinois	0	0	1	100
1504283	47	Female	0	Illinois	0	0	0	10
1504317	47	Female	1	Illinois	0	0	4	70
1504620	54	Female	1	Illinois	2	0	0	20
1505985	70	Female	1	Illinois	1	0	0	15
1506237	0	Female	1	Colorado	0	1	0	25
1506240	76	Female	1	Illinois	0	0	0	2535
1506258	70	Female	1	Illinois	0	0	0	30
1506594	64	Female	1	Illinois	0	0	0	210
1508593	64	Male	0	Missouri	0	0	0	425
1508748	63	Male	0	Illinois	0	0	0	165
1508941	85	Female	0	Florida	0	2	0	150
1510447	52	Female	1	Illinois	0	0	0	10
1510500	60	Female	0	Tennessee	0	0	0	185
1510588	49	Male	1	Illinois	0	0	0	460
1510640	51	Female	1	Illinois	0	2	2	50
1510651	62	Female	0	Illinois	0	0	0	100
1510770	70	Female	0	No State	0	0	0	20
1511042	67	Male	1	Illinois	0	27	0	1530
1511148	60	Female	0	Illinois	0	0	0	45
1511289	64	Female	1	Illinois	30	30	0	1800
1511372	62	Female	1	Illinois	9	0	0	800
1512528	55	Male	1	Illinois	0	0	0	440
1512665	62	Male	1	Florida	0	0	0	520
1512855	53	Female	1	Illinois	0	9	0	165
1512856	59	Female	0	Wisconsin	0	0	0	40
1512949	86	Female	0	Illinois	132	132	0	10200
1513281	67	Female	0	Illinois	0	2	0	25
1513551	61	Female	0	Illinois	0	0	0	90
1514269	44	Female	0	Illinois	0	0	0	25
1514992	61	Female	0	Illinois	0	0	0	20
1515066	61	Female	1	Illinois	0	0	0	1380
1515125	86	Female	1	No State	0	0	0	390
1515157	59	Female	0	Colorado	0	0	0	5
1515212	58	Female	1	Florida	0	0	0	30
1515221	59	Male	1	Illinois	0	0	0	235
1515242	62	Female	1	Missouri	0	0	0	50
1515441	67	Female	1	Illinois	0	0	0	25
1515598	67	Female	0	Washington	0	0	0	25
1515626	72	Male	1	Ohio	0	0	0	1500
1515848	59	Female	1	California	0	0	0	524.9199981689453
1515914	51	Female	1	Illinois	0	0	0	145
1517611	69	Female	1	Florida	0	0	0	550
1517698	67	Female	0	Illinois	0	0	0	50
1517796	59	Female	1	Iowa	0	0	21	825
1517799	67	Female	1	Nevada	5	5	0	115
1517803	69	Male	1	Florida	0	0	0	85
1518059	66	Female	1	Illinois	0	0	5	225
1518115	67	Female	1	Illinois	0	0	0	10
1519300	62	Male	1	Illinois	0	0	0	20
1519434	68	Female	1	Illinois	12	12	12	195
1519529	65	Female	1	Illinois	0	0	0	250
1519542	63	Female	1	Illinois	0	24	24	575
1519629	63	Female	0	Illinois	0	2	2	35
1519863	57	Female	1	Illinois	0	0	3	250
1520065	38	Female	1	Illinois	0	0	0	175
1520297	0	Female	0	Illinois	0	0	0	10
1520321	36	Female	0	Illinois	0	0	0	1000
1521481	63	Female	1	Illinois	0	24	0	1180
1521600	69	Female	1	Illinois	16	16	0	680
1521826	72	Female	0	Illinois	0	14	0	1250
1521832	69	Female	0	Illinois	0	4	4	100
1521944	60	Female	1	Illinois	0	112	112	4652
1522042	59	Female	0	Illinois	0	0	0	25
1522048	65	Female	1	Pennsylvania	0	0	0	50
1522142	63	Male	1	California	0	0	0	450
1522234	58	Female	1	California	0	0	0	225
1522278	60	Female	1	Illinois	3	3	3	3000
1522429	64	Female	1	Illinois	9	0	0	100
1523801	65	Female	1	Tennessee	0	0	0	850
1523810	58	Female	1	Illinois	0	5	0	145
1523850	50	Female	1	Illinois	0	0	0	50
1523979	65	Male	0	Illinois	0	0	0	10
1523996	66	Female	1	Illinois	0	0	0	230
1524155	68	Female	1	California	0	0	0	260
1524223	51	Female	1	Ohio	0	0	0	135
1524280	61	Female	1	California	0	0	0	25
1524454	51	Female	0	Illinois	0	0	0	50
1524579	43	Female	1	Illinois	0	0	0	60
1526011	60	Male	1	Illinois	0	0	0	85
1526068	75	Female	1	Illinois	0	7	0	215
1526145	71	Female	0	Illinois	0	0	0	10
1526260	74	Female	1	Illinois	0	248	248	16880
1526285	73	Female	0	Illinois	0	0	0	1255
1526304	73	Female	0	Illinois	0	0	0	60
1526326	66	Female	0	Missouri	0	0	0	175
1526337	65	Female	0	Washington	0	0	0	600
1526388	52	Female	1	Illinois	0	1	0	50
1526405	56	Male	0	Illinois	0	0	0	10
1526610	0	Male	1	Illinois	0	0	0	25
1526630	64	Female	1	Illinois	0	8	0	120
1526671	56	Female	0	Illinois	0	0	0	375
1526678	62	Female	0	Illinois	0	0	0	10
1526763	75	Female	0	Louisiana	0	0	0	10
1526869	64	Female	1	Maryland	0	18	0	2875
1526943	48	Male	1	Arizona	0	0	0	25
1527006	45	Female	1	Illinois	0	0	0	80
1528241	72	Female	1	Illinois	0	0	0	275
1528365	66	Male	0	Illinois	0	0	0	75
1528431	78	Male	1	Illinois	0	8	0	135
1528589	63	Female	0	Illinois	0	1	1	15
1528600	54	Female	1	Ohio	0	0	0	20
1528735	64	Male	0	Florida	0	0	0	1275
1530718	55	Female	0	Illinois	0	16	0	680
1530761	53	Female	1	Delaware	0	0	0	25
1530854	56	Female	1	Illinois	13	0	0	2600
1530927	59	Female	1	Illinois	0	0	0	560
1531120	79	Male	1	Illinois	1	0	0	25
1532860	48	Female	1	Illinois	0	24	0	645
1532878	83	Male	1	Illinois	0	0	0	1125
1532987	60	Female	1	California	0	0	0	200
1533112	74	Female	1	Illinois	0	48	0	1240
1533146	41	Male	0	Illinois	0	0	0	50
1533386	71	Male	1	Oregon	0	6	0	80
1533489	76	Male	0	Virginia	0	0	0	25
